Time (EET);Open;High;Low;Close;Volume 
01.01.2009 01:00:00;11,70147;11,70147;11,70147;11,70147;0
01.01.2009 02:00:00;11,70347;11,70448;11,70297;11,70397;60
01.01.2009 03:00:00;11,70397;11,70397;11,70397;11,70397;0
01.01.2009 04:00:00;11,70397;11,70397;11,70397;11,70397;0
01.01.2009 05:00:00;11,70039;11,70039;11,67967;11,68018;7
01.01.2009 06:00:00;11,68425;11,69948;11,68425;11,69897;14
01.01.2009 07:00:00;11,69998;11,70048;11,69997;11,70048;99
01.01.2009 08:00:00;11,70048;11,70048;11,70048;11,70048;0
01.01.2009 09:00:00;11,70048;11,70048;11,70048;11,70048;0
01.01.2009 10:00:00;11,70047;11,73048;11,69897;11,72998;227
01.01.2009 11:00:00;11,73248;11,77848;11,73197;11,77547;284
01.01.2009 12:00:00;11,77547;11,77548;11,73397;11,73497;148
01.01.2009 13:00:00;11,73497;11,73497;11,73497;11,73497;0
01.01.2009 14:00:00;11,73497;11,73497;11,73497;11,73497;0
01.01.2009 15:00:00;11,73497;11,73497;11,73497;11,73497;0
01.01.2009 16:00:00;11,73497;11,73497;11,73497;11,73497;0
01.01.2009 17:00:00;11,73497;11,73497;11,73497;11,73497;0
01.01.2009 18:00:00;11,73497;11,73497;11,73497;11,73497;0
01.01.2009 19:00:00;11,73089;11,73089;11,66562;11,70447;24
01.01.2009 20:00:00;11,70347;11,71247;11,70297;11,70348;217
01.01.2009 21:00:00;11,70798;11,72048;11,70297;11,70498;215
01.01.2009 22:00:00;11,70498;11,71948;11,69997;11,70698;219
01.01.2009 23:00:00;11,70548;11,71248;11,70297;11,71097;208
02.01.2009 00:00:00;11,70547;11,72637;11,6792;11,71267;554
02.01.2009 01:00:00;11,7254;11,7254;11,68372;11,68867;510
02.01.2009 02:00:00;11,68579;11,70957;11,68254;11,69334;555
02.01.2009 03:00:00;11,70554;11,71159;11,68827;11,70201;510
02.01.2009 04:00:00;11,71543;11,725;11,6897;11,71138;549
02.01.2009 05:00:00;11,72172;11,74032;11,70701;11,73063;563
02.01.2009 06:00:00;11,74232;11,76221;11,72278;11,7498;527
02.01.2009 07:00:00;11,74861;11,76047;11,73113;11,75907;543
02.01.2009 08:00:00;11,74708;11,7614;11,73798;11,76051;644
02.01.2009 09:00:00;11,75103;11,77648;11,7481;11,75716;758
02.01.2009 10:00:00;11,76124;11,77745;11,73939;11,74921;824
02.01.2009 11:00:00;11,7625;11,76952;11,73976;11,75178;811
02.01.2009 12:00:00;11,76584;11,7695;11,74158;11,74481;902
02.01.2009 13:00:00;11,7484;11,76903;11,74207;11,75274;670
02.01.2009 14:00:00;11,76393;11,79428;11,7462;11,77623;683
02.01.2009 15:00:00;11,78015;11,78907;11,74887;11,74917;536
02.01.2009 16:00:00;11,76138;11,76428;11,73885;11,7512;522
02.01.2009 17:00:00;11,75953;11,75953;11,70269;11,72361;511
02.01.2009 18:00:00;11,72163;11,76096;11,71742;11,7553;523
02.01.2009 19:00:00;11,75071;11,78888;11,73846;11,77459;510
02.01.2009 20:00:00;11,7861;11,85363;11,7735;11,84071;589
02.01.2009 21:00:00;11,84948;11,91603;11,82857;11,88198;579
02.01.2009 22:00:00;11,89031;11,9045;11,86929;11,89132;588
02.01.2009 23:00:00;11,90206;11,90206;11,82832;11,84477;585
05.01.2009 00:00:00;11,8659;11,88752;11,83713;11,87131;528
05.01.2009 01:00:00;11,88384;11,89027;11,86258;11,86644;531
05.01.2009 02:00:00;11,8614;11,8825;11,84449;11,86665;531
05.01.2009 03:00:00;11,87558;11,88752;11,8539;11,85919;570
05.01.2009 04:00:00;11,87261;11,87874;11,84624;11,85217;585
05.01.2009 05:00:00;11,86609;11,86752;11,847;11,85325;588
05.01.2009 06:00:00;11,86286;11,87573;11,84698;11,8678;574
05.01.2009 07:00:00;11,87088;11,87088;11,84902;11,85597;581
05.01.2009 08:00:00;11,86355;11,86657;11,84222;11,84351;510
05.01.2009 09:00:00;11,8556;11,8665;11,82954;11,85732;523
05.01.2009 10:00:00;11,86518;11,98223;11,85285;11,97424;511
05.01.2009 11:00:00;11,98715;12,03797;11,95944;11,97823;522
05.01.2009 12:00:00;11,99009;12,01457;11,97475;12,00654;536
05.01.2009 13:00:00;12,01756;12,03666;11,99684;12,03369;683
05.01.2009 14:00:00;12,03418;12,06523;12,01044;12,06262;670
05.01.2009 15:00:00;12,06403;12,06403;11,98988;11,99428;925
05.01.2009 16:00:00;11,99639;12,00976;11,9608;11,96459;833
05.01.2009 17:00:00;11,96866;12,00877;11,96715;11,98535;824
05.01.2009 18:00:00;11,98831;12,02812;11,98457;12,00706;776
05.01.2009 19:00:00;12,01114;12,05831;12,00591;12,01926;740
05.01.2009 20:00:00;12,03112;12,04505;11,99996;12,01758;582
05.01.2009 21:00:00;12,02035;12,03926;12,00307;12,00316;551
05.01.2009 22:00:00;12,01727;12,03749;12,00662;12,02398;570
